ID,BPM,KEY,PART,TITLE,ARTIST,ORIGIN,SEASON,YEAR,TYPE,NOTES
K02326,71,F# Major,,Black On Black,NCT 2018,NCT 2018 Empathy,Winter,2018,KPop,
K02327,71,A# Major,,Dr. BeBe,PENTAGON,Universe : The Black Hall,Winter,2020,KPop,
K02328,71,G Major,,badbye (with eAeon),RM,mono.,Fall,2018,KPop,
K02329,71,C Major,,Fallin' Flower,SEVENTEEN,Fallin' Flower,Winter,2020,KPop,
K02330,71,C Major,,ROCK ,Stray Kids,I am NOT,Winter,2018,KPop,
K02331,71,F# Major,,Phobia,Stray Kids,GO LIVE,Spring,2020,KPop,
K02332,71,C Major,,DARLING,TAEYANG,WHITE NIGHT,Summer,2017,KPop,
K02333,71,F# Major,,Like OOH-AHH,TWICE,The Story Begins,Fall,2015,KPop,
K02334,71,D Major,,What I Said,VICTON,VOICE: The future is now,Winter,2021,KPop,
K02335,71,F# Major,,Bad Alive,WayV,Awaken The World,Spring,2020,KPop,
K02336,71,A# Major,,Last Waltz,TWICE,Formula of Love: O+T=<3,Fall,2021,KPop,
K02337,71.5,A# Major,,THE ANSWER,AB6IX,VIVID,Spring,2020,KPop,
K02338,71.5,D# Major,,Awake,BTS,Wings,Fall,2016,KPop,
K02339,71.5,F Major,,HOME,BTS,MAP OF THE SOUL : PERSONA,Spring,2019,KPop,
K02340,71.5,D# Major,,ICE AGE,MCND,into the ICE AGE,Winter,2020,KPop,
K02341,71.5,A# Major,,WHERE YOU AT,NU'EST W,"W, HERE",Fall,2017,KPop,
K02342,71.5,A# Major,,Wanna go back,Park Bom,Queendom < FINAL Comeback >,Fall,2019,KPop,
K02343,71.5,E Major,,GOTCHA,PARK JI HOON,MESSAGE,Fall,2020,KPop,
K02344,71.5,D Major,,Cerberus,PENTAGON,Cerberus,Summer,2021,KPop,
K02345,71.5,D# Major,,Sunshine,Stray Kids,Clé: LEVANTER,Fall,2019,KPop,
K02346,71.5,G Major,,Shot Thru the Heart,TWICE,Summer Nights,Summer,2018,KPop,
K02347,71.5,D# Major,,Anti-Romantic,TXT,The Chaos Chapter: FREEZE,Spring,2021,KPop,
K02348,71.5,D Major,,Face to Face,WayV,Take Over The Moon,Fall,2019,KPop,
K02349,72,C# Major,,Honsool,Agust D,D-2,Spring,2020,KPop,
K02350,72,A# Major,,The Leaders,ATEEZ,ZERO : FEVER Part.2,Winter,2021,KPop,
K02351,72,E Major,,LAST DANCE,BIGBANG,MADE,Fall,2016,KPop,
K02352,72,B Major,,We Are Bulletproof Pt.2,BTS,2 Cool 4 Skool,Spring,2013,KPop,
K02353,72,G# Major,,Hip Hop Phile,BTS,Dark & Wild,Summer,2014,KPop,
K02354,72,A Major,,Masquerade,CHUNG HA,Querencia,Winter,2021,KPop,
K02355,72,D# Major,,Wake up,DREAMCATCHER,Prequel,Summer,2017,KPop,
K02356,72,G Major,,July 7th,DREAMCATCHER,Alone In The City,Summer,2018,KPop,
K02357,72,D Major,,She's Dreaming,EXO,LOTTO,Summer,2016,KPop,
K02358,72,A Major,,Lights Out,EXO,Universe,Fall,2017,KPop,
K02359,72,F Major,,Oh!,Girls' Generation,Oh!,Winter,2010,KPop,
K02360,72,D Major,,Dally (feat. GRAY),Hyolyn,Dally,Spring,2018,KPop,
K02361,72,G Major,,BBIBBI,IU,BBIBBI,Fall,2018,KPop,
K02362,72,C Major,,Abyss,JIN,Abyss,Fall,2020,KPop,
K02363,72,C Major,,Red Moon,KIM WOO SEOK,1ST DESIRE [GREED],Spring,2020,KPop,
K02364,72,A Major,,Enough,LUCY,PANORAMA,Summer,2020,KPop,
K02365,72,G# Major,,Yes,MINSEO,Monthly Project 2017 November Yoon Jong Shin 2017,Fall,2017,KPop,
K02366,72,A Major,,FingerTips,PRODUCE 101,35 Girls 5 Concepts,Winter,2016,KPop,
K02367,72,F# Major,,Hello Sunset,RED VELVET,Queendom,Summer,2021,KPop,
K02368,72,C# Major,,Smile Flower,SEVENTEEN,Going Seventeen,Fall,2016,KPop,
K02369,72,A Major,,Easy,Stray Kids,GO LIVE,Spring,2020,KPop,
K02370,72,C# Major,,Gone Away,Stray Kids,NOEASY,Summer,2021,KPop,
K02371,72,C Major,,"Eyes, Nose, Lips",TAEYANG,RISE,Spring,2014,KPop,
K02372,72,C Major,,Only Human,WayV,Awaken The World,Spring,2020,KPop,
K02373,72,F Major,,Shoot!,Girls Planet 999,Creation Mission,Fall,2021,KPop,
K02374,72.5,D Major,,i'M THE TREND,(G)I-DLE,i'M THE TREND,Summer,2020,KPop,
K02375,72.5,F Major,,ULLAELI KKOLLAELI,1TEAM ,ULLAELI KKOLLAELI,Summer,2020,KPop,
K02376,72.5,E Major,,Daechwita,Agust D,D-2,Spring,2020,KPop,
K02377,72.5,G# Major,,%%(Eung Eung),Apink,PERCENT,Winter,2019,KPop,
K02378,72.5,A# Major,,Oh! my mistake,APRIL,the Ruby,Fall,2018,KPop,
K02379,72.5,C# Major,,WIN,ATEEZ,TREASURE EP.FIN: All To Action,Fall,2019,KPop,
K02380,72.5,G Major,,DDU-DU DDU-DU - Remix,BLACKPINK,KILL THIS LOVE,Spring,2019,KPop,
K02381,72.5,F Major,,You Never Know,BLACKPINK,THE ALBUM,Fall,2020,KPop,
K02382,72.5,E Major,,Killing Me,BTOB,Remember that,Winter,2016,KPop,
K02383,72.5,C Major,,Querencia (Epilogue),CHUNG HA,Querencia,Winter,2021,KPop,
K02384,72.5,F Major,,Hello Bitches,CL,Hello Bitches,Fall,2015,KPop,
K02385,72.5,A# Major,,I QUIT,CL,In The Name Of Love,Fall,2019,KPop,
K02386,72.5,D# Major,,Forever,EXO,THE WAR,Summer,2017,KPop,
K02387,72.5,D# Major,,Oasis,EXO,DON’T MESS UP MY TEMPO,Fall,2018,KPop,
K02388,72.5,B Major,,Can Be Better,Highlight,CELEBRATE,Fall,2017,KPop,
K02389,72.5,G# Major,,SAY MY NAME,Hyolyn,SAY MY NAME,Summer,2020,KPop,
K02390,72.5,A Major,,DOWNPOUR,I.O.I,DOWNPOUR,Winter,2017,KPop,
K02391,72.5,G Major,,The Carol,LOONA,Haseul,Fall,2016,KPop,
K02392,72.5,C Major,,Sleep In The Car,MAMAMOO,RED MOON,Summer,2018,KPop,
K02393,72.5,A# Major,,Movin',MCND,The Earth: Secret Mission Chapter.1,Summer,2021,KPop,
K02394,72.5,A# Major,,All In,Monsta X,The Clan Pt. 1 <LOST>,Spring,2016,KPop,
K02395,72.5,D Major,,ILJIDO,Moonbyul,Dark Side of the Moon,Winter,2020,KPop,
K02396,72.5,F# Major,,Oh really.,N.Flying,"So, 通 (COMMUNICATION)",Spring,2020,KPop,
K02397,72.5,F# Major,,Drippin',NCT DREAM,We Go Up,Summer,2018,KPop,
K02398,72.5,C Major,,HIGHLIGHT,SEVENTEEN,Going Seventeen,Fall,2016,KPop,
K02399,72.5,B Major,,I am YOU,Stray Kids,I am YOU,Fall,2018,KPop,
K02400,72.5,F Major,,You Can't Sit With Us,Sunmi,1 Jun,Summer,2021,KPop,
K02401,72.5,G Major,,Devil,SUPER JUNIOR,DEVIL,Summer,2015,KPop,
K02402,72.5,D Major,,EVERYDAY,TREASURE,EVERYDAY,Summer,2021,KPop,
K02403,72.5,A# Major,,Cry For Me,TWICE,Cry For Me,Fall,2020,KPop,
K02404,72.5,E Major,,Get Away,VERIVERY,SERIES ‘O’ [ROUND 1 : HALL],Winter,2021,KPop,
K02405,72.5,D# Major,,Good Time,WayV,Kick Back,Winter,2021,KPop,
K02406,72.5,C Major,,Losing You,WONHO,Love Synonym #1: Right for Me,Summer,2020,KPop,
K02407,72.5,E Major,,XOXO,SOMI,XOXO,Fall,2021,KPop,
K02408,73,C# Major,,Confession,ASTRO,Autumn story,Fall,2016,KPop,
K02409,73,C Major,,Good Lil Boy,ATEEZ,ZERO : FEVER Part.1,Summer,2020,KPop,
K02410,73,D# Major,,Louder than bombs,BTS,MAP OF THE SOUL : 7,Winter,2020,KPop,
K02411,73,G Major,,Bicycle,CHUNG HA,Querencia,Winter,2021,KPop,
K02412,73,F Major,,Jungle,CIX,"HELLO Chapter 3: Hello, Strange Time",Fall,2020,KPop,
K02413,73,B Major,,What,DREAMCATCHER,Alone In The City,Summer,2018,KPop,
K02414,73,A Major,,FEVER,ENHYPEN,BORDER : CARNIVAL,Spring,2021,KPop,
K02415,73,F Major,,Ko Ko Bop,EXO,THE WAR,Summer,2017,KPop,
K02416,73,D# Major,,Love Shot,EXO,LOVE SHOT,Fall,2018,KPop,
K02417,73,A# Major,,Two Moons,EXO & KEY,Mama,Spring,2012,KPop,
K02418,73,F Major,,Ka-CHING!,EXO-CBX,GIRLS,Spring,2017,KPop,
K02419,73,F Major,,Bubble Pop!,HyunA,Bubble Pop!,Summer,2011,KPop,
K02420,73,B Major,,Apollo 11 (feat. Jay Park),JAMIE,Apollo 11 (feat. Jay Park),Fall,2020,KPop,
K02421,73,E Major,,Farther and Farther,LUCY,Snooze,Fall,2020,KPop,
K02422,73,G# Major,,Hero,Monsta X,Rush,Summer,2015,KPop,
K02423,73,C Major,,Quiet Down,NCT DREAM,Reload,Spring,2020,KPop,
K02424,73,F Major,,Open Up,PRODUCE 101,35 Boys 5 Concepts,Spring,2017,KPop,
K02425,73,C Major,,Dumb Dumb,RED VELVET,The Red,Summer,2015,KPop,
K02426,73,A Major,,CHANGE UP,SEVENTEEN,"TEEN, AGE",Fall,2017,KPop,
K02427,73,A# Major,,Fear,SEVENTEEN,An Ode,Summer,2019,KPop,
K02428,73,A Major,,Rain,SOYOU & BAEKHYUN,Rain,Winter,2017,KPop,
K02429,73,C Major,,Better Days,SuperM,Super One,Summer,2020,KPop,
K02430,73,G Major,,WINE (feat. Changmo) (prod. SUGA),SURAN,WINE,Spring,2017,KPop,
K02431,73,C Major,,EOEO,UNIQ,EOEO 優+,Spring,2015,KPop,
K02432,73,D Major,,Back To You,WayV-KUN&XIAOJUN,Back To You,Spring,2021,KPop,
K02433,73.5,D Major,,N.O,BTS,"O!RUL8,2?",Summer,2013,KPop,
K02434,73.5,B Major,,Don't Leave Me,BTS,FACE YOURSELF,Spring,2018,KPop,
K02435,73.5,F Major,,Black Swan,BTS,MAP OF THE SOUL : 7,Winter,2020,KPop,
K02436,73.5,G Major,,ME,CLC,ME,Spring,2019,KPop,
K02437,73.5,G Major,,INTRO,LUCY,DEAR.,Spring,2020,KPop,
K02438,73.5,G Major,,Love Paint (every afternoon),NU'EST,CANVAS,Summer,2016,KPop,
K02439,73.5,G# Major,,tokyo,RM,mono.,Fall,2018,KPop,
K02440,73.5,D# Major,,Double Knot,Stray Kids,Clé: LEVANTER,Fall,2019,KPop,
K02441,73.5,A# Major,,ASURABALBALTA,T1419,BEFORE SUNRISE Part. 1,Winter,2021,KPop,
K02442,73.5,F Major,,WHITE NIGHT,TAEYANG,WHITE NIGHT,Summer,2017,KPop,
K02443,73.5,D# Major,,Savage,aespa,Savage,Fall,2021,KPop,
K02444,74,B Major,,A.D.T.O.Y.,2PM,Grown,Spring,2013,KPop,
K02445,74,C Major,,Dear My Friend (feat. Kim Jong Wan of NELL),Agust D,D-2,Spring,2020,KPop,
K02446,74,A# Major,,High Heels,CLC,Refresh,Winter,2016,KPop,
K02447,74,C# Major,,Devil,CLC,Devil,Summer,2019,KPop,
K02448,74,D# Major,,I Miss You,DREAMCATCHER,What (Japanese Ver.),Fall,2018,KPop,
K02449,74,G Major,,Hush,EVERGLOW,HUSH,Summer,2019,KPop,
K02450,74,D Major,,Wait,EXO,LOVE SHOT,Fall,2018,KPop,
K02451,74,C# Major,,Fever,Han Seungwoo,Fame,Summer,2020,KPop,
K02452,74,D# Major,,above the time,IU,Love poem,Fall,2019,KPop,
K02453,74,C# Major,,Adulthood,KANG DANIEL,TOUCHIN',Fall,2019,KPop,
K02454,74,G# Major,,Stove,LUCY,INSIDE,Winter,2021,KPop,
K02455,74,D# Major,,"EYES, NOSE, LIPS",Park Bom,"Queendom < Box of Pandora >, Pt. 2",Fall,2019,KPop,
K02456,74,D# Major,,IAM,PRODUCE 48,30 Girls 6 Concepts,Summer,2018,KPop,
K02457,74,D# Major,,Skip Skip,PURPLE KISS,INTO VIOLET,Winter,2021,KPop,
K02458,74,G Major,,2am,PURPLE KISS,HIDE & SEEK,Summer,2021,KPop,
K02459,74,F# Major,,STEREOTYPE,STAYC,STEREOTYPE,Summer,2021,KPop,
K02460,74,C Major,,Secret Secret,Stray Kids,NOEASY,Summer,2021,KPop,
K02461,74,G# Major,,Long Flight,TAEYONG,Long Flight,Summer,2019,KPop,
K02462,74,F# Major,,Always (Acoustic Ver.),Wanna One,1X1=1(TO BE ONE),Summer,2017,KPop,
K02463,74,D Major,,Pine Tree,Wanna One,1¹¹=1 (POWER OF DESTINY),Fall,2018,KPop,
K02464,74,D# Major,,Say It,WayV,Take Off,Spring,2019,KPop,
K02465,74,E Major,,Giant,Yuqi,A Page,Spring,2021,KPop,
K02466,74.5,G Major,,Jumpin',RED VELVET,The ReVe Festival Day 2,Summer,2019,KPop,
K02467,75,D# Major,,COME BACK HOME,2NE1,CRUSH,Winter,2014,KPop,
K02468,75,F Major,,OOMM (Out of My Mind),3YE,TRIANGLE,Spring,2020,KPop,
K02469,75,A Major,,Hate,4Minute,Act. 7,Winter,2016,KPop,
K02470,75,C# Major,,CACTUS,A.C.E,CACTUS,Spring,2017,KPop,
K02471,75,D Major,,Down (feat. Grey),A.C.E,Down,Spring,2021,KPop,
K02472,75,F# Major,,"Interlude_dream, Reality",Agust D,Agust D,Summer,2016,KPop,
K02473,75,D Major,,Always You,ASTRO,Rise Up,Summer,2018,KPop,
K02474,75,D Major,,All Night,ASTRO,All Light,Winter,2019,KPop,
K02475,75,G Major,,INCEPTION,ATEEZ,ZERO : FEVER Part.1,Summer,2020,KPop,
K02476,75,D Major,,Candy,BAEKHYUN,Delight,Spring,2020,KPop,
K02477,75,G Major,,BAD BOY,BIGBANG,ALIVE,Winter,2012,KPop,
K02478,75,G Major,,Just do it,BSS,Just do it,Winter,2018,KPop,
K02479,75,C Major,,"Intro: O!RUL8,2?",BTS,"O!RUL8,2?",Summer,2013,KPop,
K02480,75,C# Major,,Butterfly,BTS,The Most Beautiful Moment in Life Pt.2,Fall,2015,KPop,
K02481,75,E Major,,Love Maze,BTS,Love Yourself 轉 Tear,Spring,2018,KPop,
K02482,75,F# Major,,Magic Shop,BTS,Love Yourself 轉 Tear,Spring,2018,KPop,
K02483,75,D# Major,,Savage Love,BTS & Jason Derulo & Jawsh 685,Savage Love (Laxed - Siren Beat) [BTS Remix],Fall,2020,KPop,
K02484,75,A Major,,Love So Sweet,Cherry Bullet,Cherry Rush,Winter,2021,KPop,
K02485,75,E Major,,Flying on Faith,CHUNG HA,Querencia,Winter,2021,KPop,
K02486,75,C Major,,Rose,D.O.,Empathy,Summer,2021,KPop,
K02487,75,G Major,,FRI. SAT. SUN ,Dal Shabet,FRI. SAT. SUN ,Summer,2016,KPop,
K02488,75,G Major,,I like you,DAY6,MOONRISE,Fall,2017,KPop,
K02489,75,G# Major,,Where the sea sleeps,DAY6 (Even of Day),The Book of Us : Gluon - Nothing can tear us apart,Summer,2020,KPop,
K02490,75,D# Major,,In The Frozen,DREAMCATCHER,Dystopia: The Tree of Language,Winter,2020,KPop,
K02491,75,G# Major,,Monster,EXO,EX'ACT,Spring,2016,KPop,
K02492,75,A# Major,,Going Crazy,EXO,THE WAR,Summer,2017,KPop,
K02493,75,G Major,,Sacrifice,Han Seungwoo,Fame,Summer,2020,KPop,
K02494,75,G# Major,,See you again,Han Seungwoo,Fade,Spring,2021,KPop,
K02495,75,C Major,,Plz Don’t Be Sad,Highlight,Can You Feel It?,Winter,2017,KPop,
K02496,75,A# Major,,Wannabe (feat. San E),HYO,Wannabe,Spring,2017,KPop,
K02497,75,D Major,,Whatta Man (Good Man),I.O.I,Whatta Man (Good Man),Summer,2016,KPop,
K02498,75,G# Major,,Hold On,I.O.I,miss me?,Fall,2016,KPop,
K02499,75,F# Major,,PING PONG,I.O.I,miss me?,Fall,2016,KPop,
K02500,75,C Major,,Fantasy,JBJ,FANTASY,Fall,2017,KPop,
K02501,75,F# Major,,THE BADDEST,K/DA,ALL OUT,Fall,2020,KPop,
K02502,75,F# Major,,Movie (feat. Dvwn),KANG DANIEL,MAGENTA,Summer,2020,KPop,
K02503,75,G# Major,,Sugar,KIM WOO SEOK,2ND DESIRE [TASTY],Winter,2021,KPop,
K02504,75,D Major,,Still Dream,KIM WOOJIN,Still Dream,Summer,2021,KPop,
K02505,75,C Major,,Bedlam,LEE JIN HYUK,Splash!,Spring,2020,KPop,
K02506,75,D# Major,,LALISA,LISA,LALISA,Summer,2021,KPop,
K02507,75,F Major,,LOONATIC,LOONA ODD EYE CIRCLE,Mix & Match,Summer,2017,KPop,
K02508,75,D Major,,Spit it out,MAJORS,The beginning of legend,Winter,2021,KPop,
K02509,75,E Major,,Stuck,Monsta X,The Clan Pt. 1 <LOST>,Summer,2016,KPop,
K02510,75,D# Major,,Eclipse,Moonbyul,Dark Side of the Moon,Winter,2020,KPop,
K02511,75,D# Major,,Non Stop,NCT 127,NCT 127 Neo Zone: The Final Round,Spring,2020,KPop,
K02512,75,F Major,,The Rainy Night,NCT 127,Sticker,Summer,2021,KPop,
K02513,75,E Major,,Ridin',NCT DREAM,Reload,Spring,2020,KPop,
K02514,75,D# Major,,Life Is Still Going On,NCT DREAM,Hello Future,Spring,2021,KPop,
K02515,75,E Major,,No Diggity,ONEUS,DEVIL,Winter,2021,KPop,
K02516,75,F Major,,Sukhumvit Swimming,ONF,SPIN OFF,Summer,2020,KPop,
K02517,75,A# Major,,Spring,Park Bom & Sandara Park,Spring,Winter,2019,KPop,
K02518,75,D# Major,,Shine,PENTAGON,Positive,Spring,2018,KPop,
K02519,75,G Major,,Lemon Candy,PinkFantasy,Lemon Candy,Winter,2021,KPop,
K02520,75,F# Major,,Black Widow,PRISTIN,HI! PRISTIN,Winter,2017,KPop,
K02521,75,F# Major,,Cast pearls before swine,PURPLE KISS,HIDE & SEEK,Summer,2021,KPop,
K02522,75,C Major,,I Just,RED VELVET,Perfect Velvet,Fall,2017,KPop,
K02523,75,D Major,,Bad Boy,RED VELVET,The Perfect Red Velvet,Winter,2018,KPop,
K02524,75,F Major,,RBB,RED VELVET,RBB,Fall,2018,KPop,
K02525,75,D# Major,,Remember Forever,RED VELVET,The ReVe Festival Day 3,Fall,2019,KPop,
K02526,75,G# Major,,THANKS,SEVENTEEN,DIRECTOR'S CUT,Winter,2018,KPop,
K02527,75,E Major,,Left & Right,SEVENTEEN,Heng:garæ,Spring,2020,KPop,
K02528,75,D Major,,Spread My Wings,Stray Kids,Mixtape,Winter,2018,KPop,
K02529,75,F# Major,,Voices,Stray Kids,I am WHO,Summer,2018,KPop,
K02530,75,A Major,,Levanter,Stray Kids,Clé: LEVANTER,Fall,2019,KPop,
K02531,75,G# Major,,Booster,Stray Kids,Clé: LEVANTER,Fall,2019,KPop,
K02532,75,D Major,,B Me,Stray Kids,IN LIFE,Summer,2020,KPop,
K02533,75,F Major,,Show Me,Tea Party,Show Me (IMITATION X Tea Party),Spring,2021,KPop,
K02534,75,G Major,,TATTOO,THE BOYZ,TATTOO,Fall,2019,KPop,
K02535,75,B Major,,Ding Dong,TWICE,twicetagram,Fall,2017,KPop,
K02536,75,C# Major,,I Can't Stop Me,TWICE,Eyes Wide Open,Fall,2020,KPop,
K02537,75,D# Major,,Wishlist,TXT,minisode1 : Blue Hour,Fall,2020,KPop,
K02538,75,D# Major,,Poison,VAV,POISON,Fall,2019,KPop,
K02539,75,C# Major,,Scentist,VIXX,EAU DE VIXX,Spring,2018,KPop,
K02540,75,E Major,,I'LL REMEMBER,Wanna One,0+1=1 (I PROMISE YOU),Winter,2018,KPop,
K02541,75,G Major,,King of Hearts,WayV,Take Over The Moon,Fall,2019,KPop,
K02542,75,A# Major,,Picky Picky,Weki Meki,LOCK END LOL,Spring,2019,KPop,
K02543,75,E Major,,OOPSY,Weki Meki,HIDE and SEEK,Spring,2020,KPop,
K02544,75,B Major,,Devil,WONHO,Love Synonym #2 : Right for Us,Winter,2021,KPop,
K02545,75,D Major,,DDALALA,XUM,DDALALA,Summer,2020,KPop,
K02546,75,F Major,,"Attention, please!",ENHYPEN,DIMENSION: DILEMMA,Fall,2021,KPop,
K02547,75,G# Major,,Favorite (Vampire),NCT 127,Favorite,Fall,2021,KPop,
K02548,75,C Major,,VERTIGO,DRIPPIN,VERTIGO,Fall,2021,KPop,
K02549,75,A Major,,Icon,TWICE,Formula of Love: O+T=<3,Fall,2021,KPop,
K02550,75.5,B Major,,$$$,(G)I-DLE,I am,Spring,2018,KPop,
K02551,75.5,B Major,,5TAR (Incompletion),A.C.E,5TAR (Incompletion),Winter,2018,KPop,
K02552,75.5,A# Major,,Flare,LUCY,PANORAMA,Summer,2020,KPop,
K02553,75.5,B Major,,Mojito,RED VELVET,The Red Summer,Summer,2017,KPop,
K02554,76,F# Major,,Goodbye,2NE1,Goodbye,Winter,2017,KPop,
K02555,76,C Major,,Pretty Savage,BLACKPINK,THE ALBUM,Fall,2020,KPop,
K02556,76,A# Major,,It's Okay,BTOB,Complete,Spring,2015,KPop,
K02557,76,C Major,,Last Day,BTOB,I Mean,Fall,2015,KPop,
K02558,76,A# Major,,Work Hard,DKB,GROWTH,Fall,2020,KPop,
K02559,76,B Major,,Love Die Young,Eric Nam,Love Die Young,Fall,2019,KPop,
K02560,76,C Major,,PLAYER,EVERGLOW,reminiscence,Winter,2020,KPop,
K02561,76,A Major,,FIRST,EVERGLOW,Last Melody,Spring,2021,KPop,
K02562,76,C Major,,Trouble,EXO,OBSESSION,Fall,2019,KPop,
K02563,76,G# Major,,NOT BY THE MOON,GOT7,DYE,Spring,2020,KPop,
K02564,76,A Major,,Simon Says,NCT 127,NCT #127 Regulate,Fall,2018,KPop,
K02565,76,D# Major,,Interlude: Past to Present,NCT U,NCT Resonance Pt. 1,Fall,2020,KPop,
K02566,76,F# Major,,HELP ME,NU'EST W,"WAKE,N",Fall,2018,KPop,
K02567,76,A# Major,,MAMMA MIA,SF9,MAMMA MIA!,Winter,2018,KPop,
K02568,76,F# Major,,Enough,SF9,NARCISSUS,Winter,2019,KPop,
K02569,76,D Major,,Get Cool,Stray Kids,I am YOU,Fall,2018,KPop,
K02570,76,G# Major,,Wish You Were Here,SuperM,Super One,Summer,2020,KPop,
K02571,76,G# Major,,Rain,TAEYEON,Rain,Winter,2016,KPop,
K02572,76,D# Major,,Three Times a Day,TWICE,Signal,Spring,2017,KPop,
K02573,76,A Major,,Ghosting,TXT,minisode1 : Blue Hour,Fall,2020,KPop,
K02574,76,G# Major,,When This Rain Stops,WENDY,Like Water,Spring,2021,KPop,
K02575,76.5,A Major,,Say My Name,ATEEZ,TREASURE EP.2: Zero To One,Winter,2019,KPop,
K02576,76.5,A# Major,,Cool Hot Sweet Love,RED VELVET,The Velvet,Winter,2016,KPop,
K02577,76.5,A# Major,,Maze in the Mirror,TXT,The Dream Chapter: ETERNITY,Spring,2020,KPop,
K02578,76.5,C# Major,,Way Home,TXT,minisode1 : Blue Hour,Fall,2020,KPop,
K02579,76.5,B Major,,ICONIC,aespa,Savage,Fall,2021,KPop,
K02580,77,A Major,,Better,ATEEZ,TREASURE EP. Map To Answer,Winter,2020,KPop,
K02581,77,F# Major,,Pray (I`ll Be Your Man),BTOB,NEW MEN,Fall,2016,KPop,
K02582,77,C# Major,,Dope,BTS,The Most Beautiful Moment in Life Pt.1,Spring,2015,KPop,
K02583,77,G# Major,,Fly high,DREAMCATCHER,Prequel,Summer,2017,KPop,
K02584,77,A Major,,Tears Of Chaos,E'LAST,Awake,Fall,2020,KPop,
K02585,77,F Major,,Lady Luck,EXO,EXODUS,Winter,2015,KPop,
K02586,77,B Major,,One and Only,EXO,EX'ACT,Spring,2016,KPop,
K02587,77,A Major,,Love Bomb,fromis_9,From.9,Fall,2018,KPop,
K02588,77,B Major,,LOVE is,ITZY,Crazy in Love,Summer,2021,KPop,
K02589,77,B Major,,Tonight,JIN,BTS Festa,Spring,2019,KPop,
K02590,77,B Major,,Hate that…,KEY & TAEYEON,Hate that…,Summer,2021,KPop,
K02591,77,F Major,,Beautiful,Monsta X,THE CLAN pt.2.5 [BEAUTIFUL],Winter,2017,KPop,
K02592,77,B Major,,L.O.V.E,PARK JI HOON,O'CLOCK,Winter,2019,KPop,
K02593,77,E Major,,ZzZz,PURPLE KISS,HIDE & SEEK,Summer,2021,KPop,
K02594,77,A Major,,So Good,RED VELVET,RBB,Fall,2018,KPop,
K02595,77,G Major,,GO LIVE,Stray Kids,GO LIVE,Spring,2020,KPop,
K02596,77,G Major,,The Tortoise and the Hare,Stray Kids,IN LIFE,Summer,2020,KPop,
K02597,77,A# Major,,Gravity,TAEYEON,Purpose,Fall,2019,KPop,
K02598,77,D Major,,Tuk Tok,TWICE,Page Two,Spring,2016,KPop,
K02599,77,A# Major,,Merry & Happy,TWICE,Merry & Happy,Fall,2017,KPop,
K02600,77,D# Major,,Howling,VICTON,Continuous,Winter,2020,KPop,
K02601,77,C Major,,Beautiful (Part II),Wanna One,1¹¹=1 (POWER OF DESTINY),Fall,2018,KPop,
K02602,77,F# Major,,I'M A STAR,WOOSEOK & KUANLIN,0:00,Winter,2019,KPop,
K02603,77,F Major,,TRUE,TRI.BE,VENI VIDI VICI,Fall,2021,KPop,
K02604,77,C Major,,Imperfect love,SEVENTEEN,Attacca,Fall,2021,KPop,
K02605,77.5,F Major,,FAKE LOVE,BTS,Love Yourself 轉 Tear,Spring,2018,KPop,
K02606,77.5,G# Major,,HELICOPTER,CLC,HELICOPTER,Summer,2020,KPop,
K02607,77.5,G Major,,DREAM NOTE,DreamNote,Dreamlike,Fall,2018,KPop,
K02608,77.5,F# Major,,L.I.E,EXID,Street,Spring,2016,KPop,
K02609,77.5,F Major,,EL DORADO,EXO,EXODUS,Winter,2015,KPop,
K02610,77.5,F# Major,,Valentine Girl,LOONA 1/3,Love & Live,Winter,2017,KPop,
K02611,77.5,C Major,,Heartbreaker,NCT 127,NCT #127 Limitless,Winter,2017,KPop,
K02612,77.5,G Major,,Let Me Know,PIXY,Fairy forest : Bravery,Spring,2021,KPop,
K02613,77.5,E Major,,Pretty U,SEVENTEEN,LOVE&LETTER,Spring,2016,KPop,
K02614,77.5,A# Major,,I Like That,SISTAR,INSANE LOVE,Spring,2016,KPop,
K02615,77.5,G# Major,,Grrr (Beware),Stray Kids,Mixtape,Winter,2018,KPop,
K02616,77.5,D Major,,My Pace,Stray Kids,I am WHO,Summer,2018,KPop,
K02617,77.5,G Major,,Super Car,SuperM,SuperM,Fall,2019,KPop,
K02618,77.5,D# Major,,Loca,TRI.BE,TRI.BE Da Loca,Winter,2021,KPop,
K02619,77.5,E Major,,Flip A Coin,VICTON,VOICE: The future is now,Winter,2021,KPop,
K02620,77.5,E Major,,Shangri-La,VIXX,Shangri-La,Spring,2017,KPop,
K02621,77.5,G Major,,Why So Lonely,Wonder Girls,Why So Lonely,Summer,2016,KPop,
K02622,77.5,B Major,,Public Enemy,Do Han Se & Jayci yucca,BLAZE,Summer,2021,KPop,
K02623,77.5,E Major,,Tamed-Dashed,ENHYPEN,DIMENSION: DILEMMA,Fall,2021,KPop,
K02624,77.5,A# Major,,GOT'YA,ICHILLIN',GOT'YA,Summer,2021,KPop,
K02625,78,C Major,,My Way,ATEEZ,TREASURE EP.1: All to Zero,Fall,2018,KPop,
K02626,78,C Major,,Dazzling Light,ATEEZ,TREASURE EP.FIN: All To Action,Fall,2019,KPop,
K02627,78,D Major,,Star 1117,ATEEZ,TREASURE EPILOGUE : Action To Answer,Winter,2020,KPop,
